Poll_ID,Date,Date_Start,Date_End,n,Parliament_ID,Institute_ID,Tasker_ID,Party_ID,Pct,Institute_Name,Parliament_Name,Tasker_Name,Party_Name
851,2018-04-03,2018-03-19,2018-03-28,1003,3,2,15,5,18,Forsa,Berlin,Berliner Zeitung,Linke
851,2018-04-03,2018-03-19,2018-03-28,1003,3,2,15,4,17,Forsa,Berlin,Berliner Zeitung,Grüne
851,2018-04-03,2018-03-19,2018-03-28,1003,3,2,15,7,12,Forsa,Berlin,Berliner Zeitung,AfD
851,2018-04-03,2018-03-19,2018-03-28,1003,3,2,15,3,7,Forsa,Berlin,Berliner Zeitung,FDP
851,2018-04-03,2018-03-19,2018-03-28,1003,3,2,15,0,6,Forsa,Berlin,Berliner Zeitung,Sonstige
850,2018-04-03,2018-03-29,2018-03-31,1074,0,5,4,1,32,INSA,Bundestag,BILD,CDU/CSU
850,2018-04-03,2018-03-29,2018-03-31,1074,0,5,4,2,18,INSA,Bundestag,BILD,SPD
850,2018-04-03,2018-03-29,2018-03-31,1074,0,5,4,7,15,INSA,Bundestag,BILD,AfD
850,2018-04-03,2018-03-29,2018-03-31,1074,0,5,4,5,12,INSA,Bundestag,BILD,Linke
850,2018-04-03,2018-03-29,2018-03-31,1074,0,5,4,3,10,INSA,Bundestag,BILD,FDP
850,2018-04-03,2018-03-29,2018-03-31,1074,0,5,4,4,10,INSA,Bundestag,BILD,Grüne
850,2018-04-03,2018-03-29,2018-03-31,1074,0,5,4,0,3,INSA,Bundestag,BILD,Sonstige
849,2018-03-31,2018-03-22,2018-03-28,1982,0,3,3,1,34,Emnid,Bundestag,BILD am Sonntag,CDU/CSU
849,2018-03-31,2018-03-22,2018-03-28,1982,0,3,3,2,18,Emnid,Bundestag,BILD am Sonntag,SPD
849,2018-03-31,2018-03-22,2018-03-28,1982,0,3,3,4,12,Emnid,Bundestag,BILD am Sonntag,Grüne
849,2018-03-31,2018-03-22,2018-03-28,1982,0,3,3,7,12,Emnid,Bundestag,BILD am Sonntag,AfD
849,2018-03-31,2018-03-22,2018-03-28,1982,0,3,3,5,11,Emnid,Bundestag,BILD am Sonntag,Linke
849,2018-03-31,2018-03-22,2018-03-28,1982,0,3,3,3,8,Emnid,Bundestag,BILD am Sonntag,FDP
849,2018-03-31,2018-03-22,2018-03-28,1982,0,3,3,0,5,Emnid,Bundestag,BILD am Sonntag,Sonstige
848,2018-03-31,2018-03-26,2018-03-29,2003,0,2,63,1,33,Forsa,Bundestag,RTL / n-tv,CDU/CSU
848,2018-03-31,2018-03-26,2018-03-29,2003,0,2,63,2,18,Forsa,Bundestag,RTL / n-tv,SPD
848,2018-03-31,2018-03-26,2018-03-29,2003,0,2,63,7,13,Forsa,Bundestag,RTL / n-tv,AfD
848,2018-03-31,2018-03-26,2018-03-29,2003,0,2,63,4,12,Forsa,Bundestag,RTL / n-tv,Grüne
848,2018-03-31,2018-03-26,2018-03-29,2003,0,2,63,5,10,Forsa,Bundestag,RTL / n-tv,Linke
848,2018-03-31,2018-03-26,2018-03-29,2003,0,2,63,3,9,Forsa,Bundestag,RTL / n-tv,FDP
848,2018-03-31,2018-03-26,2018-03-29,2003,0,2,63,0,5,Forsa,Bundestag,RTL / n-tv,Sonstige
847,2018-03-28,2018-03-23,2018-03-27,1579,0,13,47,1,34,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),CDU/CSU
847,2018-03-28,2018-03-23,2018-03-27,1579,0,13,47,2,17,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),SPD
847,2018-03-28,2018-03-23,2018-03-27,1579,0,13,47,7,15,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),AfD
847,2018-03-28,2018-03-23,2018-03-27,1579,0,13,47,4,11,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Grüne
847,2018-03-28,2018-03-23,2018-03-27,1579,0,13,47,5,11,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Linke
847,2018-03-28,2018-03-23,2018-03-27,1579,0,13,47,3,8,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),FDP
847,2018-03-28,2018-03-23,2018-03-27,1579,0,13,47,0,4,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Sonstige
846,2018-03-27,2018-03-20,2018-03-27,11868,0,16,14,1,31.2,Civey,Bundestag,Spiegel Online,CDU/CSU
846,2018-03-27,2018-03-20,2018-03-27,11868,0,16,14,2,17.2,Civey,Bundestag,Spiegel Online,SPD
846,2018-03-27,2018-03-20,2018-03-27,11868,0,16,14,7,15.4,Civey,Bundestag,Spiegel Online,AfD
846,2018-03-27,2018-03-20,2018-03-27,11868,0,16,14,4,11.9,Civey,Bundestag,Spiegel Online,Grüne
846,2018-03-27,2018-03-20,2018-03-27,11868,0,16,14,5,10.5,Civey,Bundestag,Spiegel Online,Linke
846,2018-03-27,2018-03-20,2018-03-27,11868,0,16,14,3,9.3,Civey,Bundestag,Spiegel Online,FDP
846,2018-03-27,2018-03-20,2018-03-27,11868,0,16,14,0,4.5,Civey,Bundestag,Spiegel Online,Sonstige
845,2018-03-26,2018-03-23,2018-03-26,2051,0,5,4,1,32.5,INSA,Bundestag,BILD,CDU/CSU
845,2018-03-26,2018-03-23,2018-03-26,2051,0,5,4,2,17,INSA,Bundestag,BILD,SPD
845,2018-03-26,2018-03-23,2018-03-26,2051,0,5,4,7,15,INSA,Bundestag,BILD,AfD
845,2018-03-26,2018-03-23,2018-03-26,2051,0,5,4,5,12,INSA,Bundestag,BILD,Linke
845,2018-03-26,2018-03-23,2018-03-26,2051,0,5,4,4,10.5,INSA,Bundestag,BILD,Grüne
845,2018-03-26,2018-03-23,2018-03-26,2051,0,5,4,3,10,INSA,Bundestag,BILD,FDP
845,2018-03-26,2018-03-23,2018-03-26,2051,0,5,4,0,3,INSA,Bundestag,BILD,Sonstige
844,2018-03-24,2018-03-15,2018-03-21,1972,0,3,3,1,34,Emnid,Bundestag,BILD am Sonntag,CDU/CSU
844,2018-03-24,2018-03-15,2018-03-21,1972,0,3,3,2,18,Emnid,Bundestag,BILD am Sonntag,SPD
844,2018-03-24,2018-03-15,2018-03-21,1972,0,3,3,7,13,Emnid,Bundestag,BILD am Sonntag,AfD
844,2018-03-24,2018-03-15,2018-03-21,1972,0,3,3,4,12,Emnid,Bundestag,BILD am Sonntag,Grüne
844,2018-03-24,2018-03-15,2018-03-21,1972,0,3,3,5,10,Emnid,Bundestag,BILD am Sonntag,Linke
844,2018-03-24,2018-03-15,2018-03-21,1972,0,3,3,3,9,Emnid,Bundestag,BILD am Sonntag,FDP
844,2018-03-24,2018-03-15,2018-03-21,1972,0,3,3,0,4,Emnid,Bundestag,BILD am Sonntag,Sonstige
843,2018-03-24,2018-03-19,2018-03-23,2502,0,2,63,1,31,Forsa,Bundestag,RTL / n-tv,CDU/CSU
843,2018-03-24,2018-03-19,2018-03-23,2502,0,2,63,2,19,Forsa,Bundestag,RTL / n-tv,SPD
843,2018-03-24,2018-03-19,2018-03-23,2502,0,2,63,7,14,Forsa,Bundestag,RTL / n-tv,AfD
843,2018-03-24,2018-03-19,2018-03-23,2502,0,2,63,4,12,Forsa,Bundestag,RTL / n-tv,Grüne
843,2018-03-24,2018-03-19,2018-03-23,2502,0,2,63,5,11,Forsa,Bundestag,RTL / n-tv,Linke
843,2018-03-24,2018-03-19,2018-03-23,2502,0,2,63,3,9,Forsa,Bundestag,RTL / n-tv,FDP
843,2018-03-24,2018-03-19,2018-03-23,2502,0,2,63,0,4,Forsa,Bundestag,RTL / n-tv,Sonstige
842,2018-03-23,2018-03-20,2018-03-21,1038,0,1,1,1,33,Infratest dimap,Bundestag,ARD-Morgenmagazin,CDU/CSU
842,2018-03-23,2018-03-20,2018-03-21,1038,0,1,1,2,19,Infratest dimap,Bundestag,ARD-Morgenmagazin,SPD
842,2018-03-23,2018-03-20,2018-03-21,1038,0,1,1,7,13,Infratest dimap,Bundestag,ARD-Morgenmagazin,AfD
842,2018-03-23,2018-03-20,2018-03-21,1038,0,1,1,4,12,Infratest dimap,Bundestag,ARD-Morgenmagazin,Grüne
842,2018-03-23,2018-03-20,2018-03-21,1038,0,1,1,5,10,Infratest dimap,Bundestag,ARD-Morgenmagazin,Linke
842,2018-03-23,2018-03-20,2018-03-21,1038,0,1,1,3,9,Infratest dimap,Bundestag,ARD-Morgenmagazin,FDP
842,2018-03-23,2018-03-20,2018-03-21,1038,0,1,1,0,4,Infratest dimap,Bundestag,ARD-Morgenmagazin,Sonstige
841,2018-03-22,2018-03-19,2018-03-21,1011,7,6,66,101,31,Forschungsgruppe Wahlen,Hessen,FAZ / Hitradio FFH,CDU
841,2018-03-22,2018-03-19,2018-03-21,1011,7,6,66,2,26,Forschungsgruppe Wahlen,Hessen,FAZ / Hitradio FFH,SPD
841,2018-03-22,2018-03-19,2018-03-21,1011,7,6,66,4,13,Forschungsgruppe Wahlen,Hessen,FAZ / Hitradio FFH,Grüne
841,2018-03-22,2018-03-19,2018-03-21,1011,7,6,66,7,10,Forschungsgruppe Wahlen,Hessen,FAZ / Hitradio FFH,AfD
841,2018-03-22,2018-03-19,2018-03-21,1011,7,6,66,5,8,Forschungsgruppe Wahlen,Hessen,FAZ / Hitradio FFH,Linke
841,2018-03-22,2018-03-19,2018-03-21,1011,7,6,66,3,7,Forschungsgruppe Wahlen,Hessen,FAZ / Hitradio FFH,FDP
841,2018-03-22,2018-03-19,2018-03-21,1011,7,6,66,0,5,Forschungsgruppe Wahlen,Hessen,FAZ / Hitradio FFH,Sonstige
840,2018-03-22,2018-03-16,2018-03-21,1003,0,4,7,1,33,GMS,Bundestag,GMS,CDU/CSU
840,2018-03-22,2018-03-16,2018-03-21,1003,0,4,7,2,18,GMS,Bundestag,GMS,SPD
840,2018-03-22,2018-03-16,2018-03-21,1003,0,4,7,7,13,GMS,Bundestag,GMS,AfD
840,2018-03-22,2018-03-16,2018-03-21,1003,0,4,7,4,11,GMS,Bundestag,GMS,Grüne
840,2018-03-22,2018-03-16,2018-03-21,1003,0,4,7,3,10,GMS,Bundestag,GMS,FDP
840,2018-03-22,2018-03-16,2018-03-21,1003,0,4,7,5,10,GMS,Bundestag,GMS,Linke
840,2018-03-22,2018-03-16,2018-03-21,1003,0,4,7,0,5,GMS,Bundestag,GMS,Sonstige
839,2018-03-22,2018-03-16,2018-03-21,1004,2,4,12,102,43,GMS,Bayern,SAT.1 Bayern,CSU
839,2018-03-22,2018-03-16,2018-03-21,1004,2,4,12,2,15,GMS,Bayern,SAT.1 Bayern,SPD
839,2018-03-22,2018-03-16,2018-03-21,1004,2,4,12,7,12,GMS,Bayern,SAT.1 Bayern,AfD
839,2018-03-22,2018-03-16,2018-03-21,1004,2,4,12,4,11,GMS,Bayern,SAT.1 Bayern,Grüne
839,2018-03-22,2018-03-16,2018-03-21,1004,2,4,12,3,6,GMS,Bayern,SAT.1 Bayern,FDP
839,2018-03-22,2018-03-16,2018-03-21,1004,2,4,12,8,6,GMS,Bayern,SAT.1 Bayern,Freie Wähler
839,2018-03-22,2018-03-16,2018-03-21,1004,2,4,12,0,4,GMS,Bayern,SAT.1 Bayern,Sonstige
839,2018-03-22,2018-03-16,2018-03-21,1004,2,4,12,5,3,GMS,Bayern,SAT.1 Bayern,Linke
838,2018-03-21,2018-03-02,2018-03-15,1256,0,9,6,1,34,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,CDU/CSU
838,2018-03-21,2018-03-02,2018-03-15,1256,0,9,6,2,19,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,SPD
838,2018-03-21,2018-03-02,2018-03-15,1256,0,9,6,7,12.5,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,AfD
838,2018-03-21,2018-03-02,2018-03-15,1256,0,9,6,4,11,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Grüne
838,2018-03-21,2018-03-02,2018-03-15,1256,0,9,6,3,10,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,FDP
838,2018-03-21,2018-03-02,2018-03-15,1256,0,9,6,5,10,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Linke
838,2018-03-21,2018-03-02,2018-03-15,1256,0,9,6,0,3.5,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Sonstige
837,2018-03-20,2018-03-16,2018-03-19,2066,0,5,4,1,32,INSA,Bundestag,BILD,CDU/CSU
837,2018-03-20,2018-03-16,2018-03-19,2066,0,5,4,2,17.5,INSA,Bundestag,BILD,SPD
837,2018-03-20,2018-03-16,2018-03-19,2066,0,5,4,7,15,INSA,Bundestag,BILD,AfD
837,2018-03-20,2018-03-16,2018-03-19,2066,0,5,4,5,12,INSA,Bundestag,BILD,Linke
837,2018-03-20,2018-03-16,2018-03-19,2066,0,5,4,4,10.5,INSA,Bundestag,BILD,Grüne
837,2018-03-20,2018-03-16,2018-03-19,2066,0,5,4,3,10,INSA,Bundestag,BILD,FDP
837,2018-03-20,2018-03-16,2018-03-19,2066,0,5,4,0,3,INSA,Bundestag,BILD,Sonstige
836,2018-03-17,2018-03-08,2018-03-14,1959,0,3,3,1,33,Emnid,Bundestag,BILD am Sonntag,CDU/CSU
836,2018-03-17,2018-03-08,2018-03-14,1959,0,3,3,2,19,Emnid,Bundestag,BILD am Sonntag,SPD
836,2018-03-17,2018-03-08,2018-03-14,1959,0,3,3,7,14,Emnid,Bundestag,BILD am Sonntag,AfD
836,2018-03-17,2018-03-08,2018-03-14,1959,0,3,3,4,11,Emnid,Bundestag,BILD am Sonntag,Grüne
836,2018-03-17,2018-03-08,2018-03-14,1959,0,3,3,5,10,Emnid,Bundestag,BILD am Sonntag,Linke
836,2018-03-17,2018-03-08,2018-03-14,1959,0,3,3,3,9,Emnid,Bundestag,BILD am Sonntag,FDP
836,2018-03-17,2018-03-08,2018-03-14,1959,0,3,3,0,4,Emnid,Bundestag,BILD am Sonntag,Sonstige
835,2018-03-17,2018-03-12,2018-03-16,2502,0,2,63,1,34,Forsa,Bundestag,RTL / n-tv,CDU/CSU
835,2018-03-17,2018-03-12,2018-03-16,2502,0,2,63,2,19,Forsa,Bundestag,RTL / n-tv,SPD
835,2018-03-17,2018-03-12,2018-03-16,2502,0,2,63,7,13,Forsa,Bundestag,RTL / n-tv,AfD
835,2018-03-17,2018-03-12,2018-03-16,2502,0,2,63,4,11,Forsa,Bundestag,RTL / n-tv,Grüne
835,2018-03-17,2018-03-12,2018-03-16,2502,0,2,63,5,10,Forsa,Bundestag,RTL / n-tv,Linke
835,2018-03-17,2018-03-12,2018-03-16,2502,0,2,63,3,8,Forsa,Bundestag,RTL / n-tv,FDP
835,2018-03-17,2018-03-12,2018-03-16,2502,0,2,63,0,5,Forsa,Bundestag,RTL / n-tv,Sonstige
834,2018-03-16,2018-03-13,2018-03-15,1214,0,6,5,1,32,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,CDU/CSU
834,2018-03-16,2018-03-13,2018-03-15,1214,0,6,5,2,19,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,SPD
834,2018-03-16,2018-03-13,2018-03-15,1214,0,6,5,7,13,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,AfD
834,2018-03-16,2018-03-13,2018-03-15,1214,0,6,5,4,12,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Grüne
834,2018-03-16,2018-03-13,2018-03-15,1214,0,6,5,5,11,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Linke
834,2018-03-16,2018-03-13,2018-03-15,1214,0,6,5,3,9,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,FDP
834,2018-03-16,2018-03-13,2018-03-15,1214,0,6,5,0,4,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Sonstige
833,2018-03-16,2018-03-02,2018-03-15,5004,2,16,60,102,41.4,Civey,Bayern,Augsburger Allgemeine,CSU
833,2018-03-16,2018-03-02,2018-03-15,5004,2,16,60,2,14.2,Civey,Bayern,Augsburger Allgemeine,SPD
833,2018-03-16,2018-03-02,2018-03-15,5004,2,16,60,7,12.1,Civey,Bayern,Augsburger Allgemeine,AfD
833,2018-03-16,2018-03-02,2018-03-15,5004,2,16,60,4,12,Civey,Bayern,Augsburger Allgemeine,Grüne
833,2018-03-16,2018-03-02,2018-03-15,5004,2,16,60,8,8.4,Civey,Bayern,Augsburger Allgemeine,Freie Wähler
833,2018-03-16,2018-03-02,2018-03-15,5004,2,16,60,3,4.6,Civey,Bayern,Augsburger Allgemeine,FDP
833,2018-03-16,2018-03-02,2018-03-15,5004,2,16,60,0,4.3,Civey,Bayern,Augsburger Allgemeine,Sonstige
833,2018-03-16,2018-03-02,2018-03-15,5004,2,16,60,5,3,Civey,Bayern,Augsburger Allgemeine,Linke
832,2018-03-13,2018-03-09,2018-03-12,2033,0,5,4,1,32,INSA,Bundestag,BILD,CDU/CSU
832,2018-03-13,2018-03-09,2018-03-12,2033,0,5,4,2,17.5,INSA,Bundestag,BILD,SPD
832,2018-03-13,2018-03-09,2018-03-12,2033,0,5,4,7,15,INSA,Bundestag,BILD,AfD
832,2018-03-13,2018-03-09,2018-03-12,2033,0,5,4,5,12,INSA,Bundestag,BILD,Linke
832,2018-03-13,2018-03-09,2018-03-12,2033,0,5,4,4,11,INSA,Bundestag,BILD,Grüne
832,2018-03-13,2018-03-09,2018-03-12,2033,0,5,4,3,9.5,INSA,Bundestag,BILD,FDP
832,2018-03-13,2018-03-09,2018-03-12,2033,0,5,4,0,3,INSA,Bundestag,BILD,Sonstige
830,2018-03-12,2018-03-05,2018-03-09,2507,0,2,63,1,34,Forsa,Bundestag,RTL / n-tv,CDU/CSU
830,2018-03-12,2018-03-05,2018-03-09,2507,0,2,63,2,18,Forsa,Bundestag,RTL / n-tv,SPD
830,2018-03-12,2018-03-05,2018-03-09,2507,0,2,63,4,13,Forsa,Bundestag,RTL / n-tv,Grüne
830,2018-03-12,2018-03-05,2018-03-09,2507,0,2,63,7,12,Forsa,Bundestag,RTL / n-tv,AfD
830,2018-03-12,2018-03-05,2018-03-09,2507,0,2,63,5,10,Forsa,Bundestag,RTL / n-tv,Linke
830,2018-03-12,2018-03-05,2018-03-09,2507,0,2,63,3,9,Forsa,Bundestag,RTL / n-tv,FDP
830,2018-03-12,2018-03-05,2018-03-09,2507,0,2,63,0,4,Forsa,Bundestag,RTL / n-tv,Sonstige
829,2018-03-10,2018-03-01,2018-03-07,1869,0,3,3,1,33,Emnid,Bundestag,BILD am Sonntag,CDU/CSU
829,2018-03-10,2018-03-01,2018-03-07,1869,0,3,3,2,19,Emnid,Bundestag,BILD am Sonntag,SPD
829,2018-03-10,2018-03-01,2018-03-07,1869,0,3,3,7,13,Emnid,Bundestag,BILD am Sonntag,AfD
829,2018-03-10,2018-03-01,2018-03-07,1869,0,3,3,4,12,Emnid,Bundestag,BILD am Sonntag,Grüne
829,2018-03-10,2018-03-01,2018-03-07,1869,0,3,3,5,10,Emnid,Bundestag,BILD am Sonntag,Linke
829,2018-03-10,2018-03-01,2018-03-07,1869,0,3,3,3,8,Emnid,Bundestag,BILD am Sonntag,FDP
829,2018-03-10,2018-03-01,2018-03-07,1869,0,3,3,0,5,Emnid,Bundestag,BILD am Sonntag,Sonstige
828,2018-03-08,2018-03-05,2018-03-07,1001,11,1,46,2,37,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,SPD
828,2018-03-08,2018-03-05,2018-03-07,1001,11,1,46,101,33,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,CDU
828,2018-03-08,2018-03-05,2018-03-07,1001,11,1,46,4,8,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,Grüne
828,2018-03-08,2018-03-05,2018-03-07,1001,11,1,46,7,8,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,AfD
828,2018-03-08,2018-03-05,2018-03-07,1001,11,1,46,3,7,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,FDP
828,2018-03-08,2018-03-05,2018-03-07,1001,11,1,46,0,4,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,Sonstige
828,2018-03-08,2018-03-05,2018-03-07,1001,11,1,46,5,3,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,Linke
827,2018-03-07,2018-02-23,2018-03-02,1025,6,21,65,2,28,Policy Matters,Hamburg,DIE ZEIT,SPD
827,2018-03-07,2018-02-23,2018-03-02,1025,6,21,65,101,22,Policy Matters,Hamburg,DIE ZEIT,CDU
827,2018-03-07,2018-02-23,2018-03-02,1025,6,21,65,4,15,Policy Matters,Hamburg,DIE ZEIT,Grüne
827,2018-03-07,2018-02-23,2018-03-02,1025,6,21,65,5,14,Policy Matters,Hamburg,DIE ZEIT,Linke
827,2018-03-07,2018-02-23,2018-03-02,1025,6,21,65,7,10,Policy Matters,Hamburg,DIE ZEIT,AfD
827,2018-03-07,2018-02-23,2018-03-02,1025,6,21,65,3,8,Policy Matters,Hamburg,DIE ZEIT,FDP
827,2018-03-07,2018-02-23,2018-03-02,1025,6,21,65,0,3,Policy Matters,Hamburg,DIE ZEIT,Sonstige
826,2018-03-05,2018-03-05,2018-03-05,1052,0,5,4,1,33,INSA,Bundestag,BILD,CDU/CSU
826,2018-03-05,2018-03-05,2018-03-05,1052,0,5,4,2,15,INSA,Bundestag,BILD,SPD
826,2018-03-05,2018-03-05,2018-03-05,1052,0,5,4,7,15,INSA,Bundestag,BILD,AfD
826,2018-03-05,2018-03-05,2018-03-05,1052,0,5,4,4,12,INSA,Bundestag,BILD,Grüne
826,2018-03-05,2018-03-05,2018-03-05,1052,0,5,4,5,12,INSA,Bundestag,BILD,Linke
826,2018-03-05,2018-03-05,2018-03-05,1052,0,5,4,3,10,INSA,Bundestag,BILD,FDP
826,2018-03-05,2018-03-05,2018-03-05,1052,0,5,4,0,3,INSA,Bundestag,BILD,Sonstige
825,2018-03-05,2018-03-04,2018-03-05,1502,0,2,63,1,34,Forsa,Bundestag,RTL / n-tv,CDU/CSU
825,2018-03-05,2018-03-04,2018-03-05,1502,0,2,63,2,19,Forsa,Bundestag,RTL / n-tv,SPD
825,2018-03-05,2018-03-04,2018-03-05,1502,0,2,63,7,13,Forsa,Bundestag,RTL / n-tv,AfD
825,2018-03-05,2018-03-04,2018-03-05,1502,0,2,63,4,12,Forsa,Bundestag,RTL / n-tv,Grüne
825,2018-03-05,2018-03-04,2018-03-05,1502,0,2,63,3,9,Forsa,Bundestag,RTL / n-tv,FDP
825,2018-03-05,2018-03-04,2018-03-05,1502,0,2,63,5,9,Forsa,Bundestag,RTL / n-tv,Linke
825,2018-03-05,2018-03-04,2018-03-05,1502,0,2,63,0,4,Forsa,Bundestag,RTL / n-tv,Sonstige
824,2018-03-03,2018-02-22,2018-02-28,1890,0,3,3,1,33,Emnid,Bundestag,BILD am Sonntag,CDU/CSU
824,2018-03-03,2018-02-22,2018-02-28,1890,0,3,3,2,16,Emnid,Bundestag,BILD am Sonntag,SPD
824,2018-03-03,2018-02-22,2018-02-28,1890,0,3,3,7,15,Emnid,Bundestag,BILD am Sonntag,AfD
824,2018-03-03,2018-02-22,2018-02-28,1890,0,3,3,4,12,Emnid,Bundestag,BILD am Sonntag,Grüne
824,2018-03-03,2018-02-22,2018-02-28,1890,0,3,3,5,11,Emnid,Bundestag,BILD am Sonntag,Linke
824,2018-03-03,2018-02-22,2018-02-28,1890,0,3,3,3,9,Emnid,Bundestag,BILD am Sonntag,FDP
824,2018-03-03,2018-02-22,2018-02-28,1890,0,3,3,0,4,Emnid,Bundestag,BILD am Sonntag,Sonstige
823,2018-03-03,2018-02-26,2018-03-02,2505,0,2,63,1,35,Forsa,Bundestag,RTL / n-tv,CDU/CSU
823,2018-03-03,2018-02-26,2018-03-02,2505,0,2,63,2,18,Forsa,Bundestag,RTL / n-tv,SPD
823,2018-03-03,2018-02-26,2018-03-02,2505,0,2,63,7,13,Forsa,Bundestag,RTL / n-tv,AfD
823,2018-03-03,2018-02-26,2018-03-02,2505,0,2,63,4,12,Forsa,Bundestag,RTL / n-tv,Grüne
823,2018-03-03,2018-02-26,2018-03-02,2505,0,2,63,3,9,Forsa,Bundestag,RTL / n-tv,FDP
823,2018-03-03,2018-02-26,2018-03-02,2505,0,2,63,5,9,Forsa,Bundestag,RTL / n-tv,Linke
823,2018-03-03,2018-02-26,2018-03-02,2505,0,2,63,0,4,Forsa,Bundestag,RTL / n-tv,Sonstige
822,2018-03-01,2018-02-26,2018-02-28,1502,0,1,10,1,34,Infratest dimap,Bundestag,ARD-Tagesthemen,CDU/CSU
822,2018-03-01,2018-02-26,2018-02-28,1502,0,1,10,2,18,Infratest dimap,Bundestag,ARD-Tagesthemen,SPD
822,2018-03-01,2018-02-26,2018-02-28,1502,0,1,10,7,15,Infratest dimap,Bundestag,ARD-Tagesthemen,AfD
822,2018-03-01,2018-02-26,2018-02-28,1502,0,1,10,4,11,Infratest dimap,Bundestag,ARD-Tagesthemen,Grüne
822,2018-03-01,2018-02-26,2018-02-28,1502,0,1,10,3,9,Infratest dimap,Bundestag,ARD-Tagesthemen,FDP
822,2018-03-01,2018-02-26,2018-02-28,1502,0,1,10,5,9,Infratest dimap,Bundestag,ARD-Tagesthemen,Linke
822,2018-03-01,2018-02-26,2018-02-28,1502,0,1,10,0,4,Infratest dimap,Bundestag,ARD-Tagesthemen,Sonstige
821,2018-02-28,2018-02-26,2018-02-28,1585,0,13,47,1,32,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),CDU/CSU
821,2018-02-28,2018-02-26,2018-02-28,1585,0,13,47,2,16,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),SPD
821,2018-02-28,2018-02-26,2018-02-28,1585,0,13,47,7,16,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),AfD
821,2018-02-28,2018-02-26,2018-02-28,1585,0,13,47,4,12,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Grüne
821,2018-02-28,2018-02-26,2018-02-28,1585,0,13,47,5,12,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Linke
821,2018-02-28,2018-02-26,2018-02-28,1585,0,13,47,3,8,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),FDP
821,2018-02-28,2018-02-26,2018-02-28,1585,0,13,47,0,4,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Sonstige
820,2018-02-27,2018-02-20,2018-02-27,11878,0,16,14,1,33.7,Civey,Bundestag,Spiegel Online,CDU/CSU
820,2018-02-27,2018-02-20,2018-02-27,11878,0,16,14,2,18.1,Civey,Bundestag,Spiegel Online,SPD
820,2018-02-27,2018-02-20,2018-02-27,11878,0,16,14,4,12.6,Civey,Bundestag,Spiegel Online,Grüne
820,2018-02-27,2018-02-20,2018-02-27,11878,0,16,14,7,12.1,Civey,Bundestag,Spiegel Online,AfD
820,2018-02-27,2018-02-20,2018-02-27,11878,0,16,14,5,10.4,Civey,Bundestag,Spiegel Online,Linke
820,2018-02-27,2018-02-20,2018-02-27,11878,0,16,14,3,8.1,Civey,Bundestag,Spiegel Online,FDP
820,2018-02-27,2018-02-20,2018-02-27,11878,0,16,14,0,5,Civey,Bundestag,Spiegel Online,Sonstige
819,2018-02-26,2018-02-23,2018-02-26,1063,0,5,4,1,32.5,INSA,Bundestag,BILD,CDU/CSU
819,2018-02-26,2018-02-23,2018-02-26,1063,0,5,4,7,16,INSA,Bundestag,BILD,AfD
819,2018-02-26,2018-02-23,2018-02-26,1063,0,5,4,2,15.5,INSA,Bundestag,BILD,SPD
