Poll_ID,Date,Date_Start,Date_End,n,Parliament_ID,Institute_ID,Tasker_ID,Party_ID,Pct,Institute_Name,Parliament_Name,Tasker_Name,Party_Name,Vote_Date
763,2018-01-06,2017-12-21,2018-01-03,1440,0,3,3,2,20,Emnid,Bundestag,BILD am Sonntag,SPD,NA
763,2018-01-06,2017-12-21,2018-01-03,1440,0,3,3,4,12,Emnid,Bundestag,BILD am Sonntag,Gruene,NA
763,2018-01-06,2017-12-21,2018-01-03,1440,0,3,3,7,12,Emnid,Bundestag,BILD am Sonntag,AfD,NA
763,2018-01-06,2017-12-21,2018-01-03,1440,0,3,3,3,9,Emnid,Bundestag,BILD am Sonntag,FDP,NA
763,2018-01-06,2017-12-21,2018-01-03,1440,0,3,3,5,9,Emnid,Bundestag,BILD am Sonntag,Linke,NA
763,2018-01-06,2017-12-21,2018-01-03,1440,0,3,3,0,5,Emnid,Bundestag,BILD am Sonntag,Sonstige,NA
762,2018-01-04,2018-01-02,2018-01-03,1506,0,1,10,1,33,Infratest dimap,Bundestag,ARD-Tagesthemen,CDUCSU,NA
762,2018-01-04,2018-01-02,2018-01-03,1506,0,1,10,2,21,Infratest dimap,Bundestag,ARD-Tagesthemen,SPD,NA
762,2018-01-04,2018-01-02,2018-01-03,1506,0,1,10,7,13,Infratest dimap,Bundestag,ARD-Tagesthemen,AfD,NA
762,2018-01-04,2018-01-02,2018-01-03,1506,0,1,10,4,11,Infratest dimap,Bundestag,ARD-Tagesthemen,Gruene,NA
762,2018-01-04,2018-01-02,2018-01-03,1506,0,1,10,3,9,Infratest dimap,Bundestag,ARD-Tagesthemen,FDP,NA
762,2018-01-04,2018-01-02,2018-01-03,1506,0,1,10,5,9,Infratest dimap,Bundestag,ARD-Tagesthemen,Linke,NA
762,2018-01-04,2018-01-02,2018-01-03,1506,0,1,10,0,4,Infratest dimap,Bundestag,ARD-Tagesthemen,Sonstige,NA
761,2018-01-03,2017-12-27,2018-01-02,1005,0,4,7,1,32,GMS,Bundestag,GMS,CDUCSU,NA
761,2018-01-03,2017-12-27,2018-01-02,1005,0,4,7,2,20,GMS,Bundestag,GMS,SPD,NA
761,2018-01-03,2017-12-27,2018-01-02,1005,0,4,7,7,14,GMS,Bundestag,GMS,AfD,NA
761,2018-01-03,2017-12-27,2018-01-02,1005,0,4,7,4,11,GMS,Bundestag,GMS,Gruene,NA
761,2018-01-03,2017-12-27,2018-01-02,1005,0,4,7,5,10,GMS,Bundestag,GMS,Linke,NA
761,2018-01-03,2017-12-27,2018-01-02,1005,0,4,7,3,9,GMS,Bundestag,GMS,FDP,NA
761,2018-01-03,2017-12-27,2018-01-02,1005,0,4,7,0,4,GMS,Bundestag,GMS,Sonstige,NA
760,2018-01-02,2017-12-29,2018-01-02,2012,0,5,4,1,32.5,INSA,Bundestag,BILD,CDUCSU,NA
760,2018-01-02,2017-12-29,2018-01-02,2012,0,5,4,2,19.5,INSA,Bundestag,BILD,SPD,NA
760,2018-01-02,2017-12-29,2018-01-02,2012,0,5,4,7,13,INSA,Bundestag,BILD,AfD,NA
760,2018-01-02,2017-12-29,2018-01-02,2012,0,5,4,5,11,INSA,Bundestag,BILD,Linke,NA
760,2018-01-02,2017-12-29,2018-01-02,2012,0,5,4,3,10,INSA,Bundestag,BILD,FDP,NA
760,2018-01-02,2017-12-29,2018-01-02,2012,0,5,4,4,10,INSA,Bundestag,BILD,Gruene,NA
760,2018-01-02,2017-12-29,2018-01-02,2012,0,5,4,0,4,INSA,Bundestag,BILD,Sonstige,NA
759,2018-01-02,2017-12-27,2018-01-01,1007,2,4,12,1,39,GMS,Bayern,SAT.1 Bayern,CDUCSU,2018-10-14
759,2018-01-02,2017-12-27,2018-01-01,1007,2,4,12,2,15,GMS,Bayern,SAT.1 Bayern,SPD,2018-10-14
759,2018-01-02,2017-12-27,2018-01-01,1007,2,4,12,7,12,GMS,Bayern,SAT.1 Bayern,AfD,2018-10-14
759,2018-01-02,2017-12-27,2018-01-01,1007,2,4,12,4,10,GMS,Bayern,SAT.1 Bayern,Gruene,2018-10-14
759,2018-01-02,2017-12-27,2018-01-01,1007,2,4,12,0,7,GMS,Bayern,SAT.1 Bayern,Sonstige,2018-10-14
759,2018-01-02,2017-12-27,2018-01-01,1007,2,4,12,3,7,GMS,Bayern,SAT.1 Bayern,FDP,2018-10-14
759,2018-01-02,2017-12-27,2018-01-01,1007,2,4,12,0,7,GMS,Bayern,SAT.1 Bayern,Sonstige,2018-10-14
759,2018-01-02,2017-12-27,2018-01-01,1007,2,4,12,5,3,GMS,Bayern,SAT.1 Bayern,Linke,2018-10-14
758,2018-01-02,2017-12-12,2017-12-21,1002,3,2,15,1,20,Forsa,Berlin,Berliner Zeitung,CDUCSU,NA
758,2018-01-02,2017-12-12,2017-12-21,1002,3,2,15,2,20,Forsa,Berlin,Berliner Zeitung,SPD,NA
758,2018-01-02,2017-12-12,2017-12-21,1002,3,2,15,5,18,Forsa,Berlin,Berliner Zeitung,Linke,NA
758,2018-01-02,2017-12-12,2017-12-21,1002,3,2,15,4,17,Forsa,Berlin,Berliner Zeitung,Gruene,NA
758,2018-01-02,2017-12-12,2017-12-21,1002,3,2,15,7,11,Forsa,Berlin,Berliner Zeitung,AfD,NA
758,2018-01-02,2017-12-12,2017-12-21,1002,3,2,15,0,8,Forsa,Berlin,Berliner Zeitung,Sonstige,NA
758,2018-01-02,2017-12-12,2017-12-21,1002,3,2,15,3,6,Forsa,Berlin,Berliner Zeitung,FDP,NA
757,2017-12-28,2017-12-25,2017-12-27,1992,0,13,47,1,33,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),CDUCSU,NA
757,2017-12-28,2017-12-25,2017-12-27,1992,0,13,47,2,21,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),SPD,NA
757,2017-12-28,2017-12-25,2017-12-27,1992,0,13,47,7,13,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),AfD,NA
757,2017-12-28,2017-12-25,2017-12-27,1992,0,13,47,4,10,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Gruene,NA
757,2017-12-28,2017-12-25,2017-12-27,1992,0,13,47,5,10,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Linke,NA
757,2017-12-28,2017-12-25,2017-12-27,1992,0,13,47,3,9,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),FDP,NA
757,2017-12-28,2017-12-25,2017-12-27,1992,0,13,47,0,4,YouGov,Bundestag,RedaktionsNetzwerk Deutschland (RND),Sonstige,NA
756,2017-12-27,2017-12-18,2017-12-22,2504,0,2,63,1,34,Forsa,Bundestag,RTL / n-tv,CDUCSU,NA
756,2017-12-27,2017-12-18,2017-12-22,2504,0,2,63,2,19,Forsa,Bundestag,RTL / n-tv,SPD,NA
756,2017-12-27,2017-12-18,2017-12-22,2504,0,2,63,4,12,Forsa,Bundestag,RTL / n-tv,Gruene,NA
756,2017-12-27,2017-12-18,2017-12-22,2504,0,2,63,7,12,Forsa,Bundestag,RTL / n-tv,AfD,NA
756,2017-12-27,2017-12-18,2017-12-22,2504,0,2,63,5,10,Forsa,Bundestag,RTL / n-tv,Linke,NA
756,2017-12-27,2017-12-18,2017-12-22,2504,0,2,63,3,8,Forsa,Bundestag,RTL / n-tv,FDP,NA
756,2017-12-27,2017-12-18,2017-12-22,2504,0,2,63,0,5,Forsa,Bundestag,RTL / n-tv,Sonstige,NA
755,2017-12-23,2017-12-14,2017-12-20,1861,0,3,3,1,33,Emnid,Bundestag,BILD am Sonntag,CDUCSU,NA
755,2017-12-23,2017-12-14,2017-12-20,1861,0,3,3,2,21,Emnid,Bundestag,BILD am Sonntag,SPD,NA
755,2017-12-23,2017-12-14,2017-12-20,1861,0,3,3,7,12,Emnid,Bundestag,BILD am Sonntag,AfD,NA
755,2017-12-23,2017-12-14,2017-12-20,1861,0,3,3,4,11,Emnid,Bundestag,BILD am Sonntag,Gruene,NA
755,2017-12-23,2017-12-14,2017-12-20,1861,0,3,3,5,10,Emnid,Bundestag,BILD am Sonntag,Linke,NA
755,2017-12-23,2017-12-14,2017-12-20,1861,0,3,3,3,8,Emnid,Bundestag,BILD am Sonntag,FDP,NA
755,2017-12-23,2017-12-14,2017-12-20,1861,0,3,3,0,5,Emnid,Bundestag,BILD am Sonntag,Sonstige,NA
754,2017-12-23,2017-12-21,2017-12-22,2203,0,5,4,1,33,INSA,Bundestag,BILD,CDUCSU,NA
754,2017-12-23,2017-12-21,2017-12-22,2203,0,5,4,2,20.5,INSA,Bundestag,BILD,SPD,NA
754,2017-12-23,2017-12-21,2017-12-22,2203,0,5,4,7,13,INSA,Bundestag,BILD,AfD,NA
754,2017-12-23,2017-12-21,2017-12-22,2203,0,5,4,3,10.5,INSA,Bundestag,BILD,FDP,NA
754,2017-12-23,2017-12-21,2017-12-22,2203,0,5,4,5,10,INSA,Bundestag,BILD,Linke,NA
754,2017-12-23,2017-12-21,2017-12-22,2203,0,5,4,4,9.5,INSA,Bundestag,BILD,Gruene,NA
754,2017-12-23,2017-12-21,2017-12-22,2203,0,5,4,0,3.5,INSA,Bundestag,BILD,Sonstige,NA
753,2017-12-21,2017-12-01,2017-12-14,1443,0,9,6,1,34,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,CDUCSU,NA
753,2017-12-21,2017-12-01,2017-12-14,1443,0,9,6,2,21,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,SPD,NA
753,2017-12-21,2017-12-01,2017-12-14,1443,0,9,6,4,11.5,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Gruene,NA
753,2017-12-21,2017-12-01,2017-12-14,1443,0,9,6,7,11,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,AfD,NA
753,2017-12-21,2017-12-01,2017-12-14,1443,0,9,6,3,10,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,FDP,NA
753,2017-12-21,2017-12-01,2017-12-14,1443,0,9,6,5,9,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Linke,NA
753,2017-12-21,2017-12-01,2017-12-14,1443,0,9,6,0,3.5,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Sonstige,NA
752,2017-12-19,2017-12-15,2017-12-18,2031,0,5,4,1,31,INSA,Bundestag,BILD,CDUCSU,NA
752,2017-12-19,2017-12-15,2017-12-18,2031,0,5,4,2,21,INSA,Bundestag,BILD,SPD,NA
752,2017-12-19,2017-12-15,2017-12-18,2031,0,5,4,7,14,INSA,Bundestag,BILD,AfD,NA
752,2017-12-19,2017-12-15,2017-12-18,2031,0,5,4,5,11,INSA,Bundestag,BILD,Linke,NA
752,2017-12-19,2017-12-15,2017-12-18,2031,0,5,4,4,10,INSA,Bundestag,BILD,Gruene,NA
752,2017-12-19,2017-12-15,2017-12-18,2031,0,5,4,3,9,INSA,Bundestag,BILD,FDP,NA
752,2017-12-19,2017-12-15,2017-12-18,2031,0,5,4,0,4,INSA,Bundestag,BILD,Sonstige,NA
751,2017-12-16,2017-12-11,2017-12-15,2501,0,2,63,1,33,Forsa,Bundestag,RTL / n-tv,CDUCSU,NA
751,2017-12-16,2017-12-11,2017-12-15,2501,0,2,63,2,20,Forsa,Bundestag,RTL / n-tv,SPD,NA
751,2017-12-16,2017-12-11,2017-12-15,2501,0,2,63,4,12,Forsa,Bundestag,RTL / n-tv,Gruene,NA
751,2017-12-16,2017-12-11,2017-12-15,2501,0,2,63,7,12,Forsa,Bundestag,RTL / n-tv,AfD,NA
751,2017-12-16,2017-12-11,2017-12-15,2501,0,2,63,5,10,Forsa,Bundestag,RTL / n-tv,Linke,NA
751,2017-12-16,2017-12-11,2017-12-15,2501,0,2,63,3,8,Forsa,Bundestag,RTL / n-tv,FDP,NA
751,2017-12-16,2017-12-11,2017-12-15,2501,0,2,63,0,5,Forsa,Bundestag,RTL / n-tv,Sonstige,NA
750,2017-12-16,2017-12-07,2017-12-13,1865,0,3,3,1,32,Emnid,Bundestag,BILD am Sonntag,CDUCSU,NA
750,2017-12-16,2017-12-07,2017-12-13,1865,0,3,3,2,22,Emnid,Bundestag,BILD am Sonntag,SPD,NA
750,2017-12-16,2017-12-07,2017-12-13,1865,0,3,3,7,13,Emnid,Bundestag,BILD am Sonntag,AfD,NA
750,2017-12-16,2017-12-07,2017-12-13,1865,0,3,3,4,11,Emnid,Bundestag,BILD am Sonntag,Gruene,NA
750,2017-12-16,2017-12-07,2017-12-13,1865,0,3,3,5,9,Emnid,Bundestag,BILD am Sonntag,Linke,NA
750,2017-12-16,2017-12-07,2017-12-13,1865,0,3,3,3,8,Emnid,Bundestag,BILD am Sonntag,FDP,NA
750,2017-12-16,2017-12-07,2017-12-13,1865,0,3,3,0,5,Emnid,Bundestag,BILD am Sonntag,Sonstige,NA
749,2017-12-15,2017-12-11,2017-12-13,1029,0,1,1,1,32,Infratest dimap,Bundestag,ARD-Morgenmagazin,CDUCSU,NA
749,2017-12-15,2017-12-11,2017-12-13,1029,0,1,1,2,20,Infratest dimap,Bundestag,ARD-Morgenmagazin,SPD,NA
749,2017-12-15,2017-12-11,2017-12-13,1029,0,1,1,7,13,Infratest dimap,Bundestag,ARD-Morgenmagazin,AfD,NA
749,2017-12-15,2017-12-11,2017-12-13,1029,0,1,1,4,12,Infratest dimap,Bundestag,ARD-Morgenmagazin,Gruene,NA
749,2017-12-15,2017-12-11,2017-12-13,1029,0,1,1,3,9,Infratest dimap,Bundestag,ARD-Morgenmagazin,FDP,NA
749,2017-12-15,2017-12-11,2017-12-13,1029,0,1,1,5,9,Infratest dimap,Bundestag,ARD-Morgenmagazin,Linke,NA
749,2017-12-15,2017-12-11,2017-12-13,1029,0,1,1,0,5,Infratest dimap,Bundestag,ARD-Morgenmagazin,Sonstige,NA
748,2017-12-14,2017-12-08,2017-12-12,1003,11,1,46,2,38,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,SPD,NA
748,2017-12-14,2017-12-08,2017-12-12,1003,11,1,46,1,37,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,CDUCSU,NA
748,2017-12-14,2017-12-08,2017-12-12,1003,11,1,46,4,7,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,Gruene,NA
748,2017-12-14,2017-12-08,2017-12-12,1003,11,1,46,3,6,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,FDP,NA
748,2017-12-14,2017-12-08,2017-12-12,1003,11,1,46,7,6,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,AfD,NA
748,2017-12-14,2017-12-08,2017-12-12,1003,11,1,46,0,3,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,Sonstige,NA
748,2017-12-14,2017-12-08,2017-12-12,1003,11,1,46,5,3,Infratest dimap,Rheinland-Pfalz,SWR Zur Sache Rheinland-Pfalz,Linke,NA
747,2017-12-13,2017-12-12,2017-12-13,1003,2,5,4,1,40,INSA,Bayern,BILD,CDUCSU,2018-10-14
747,2017-12-13,2017-12-12,2017-12-13,1003,2,5,4,2,15,INSA,Bayern,BILD,SPD,2018-10-14
747,2017-12-13,2017-12-12,2017-12-13,1003,2,5,4,4,12,INSA,Bayern,BILD,Gruene,2018-10-14
747,2017-12-13,2017-12-12,2017-12-13,1003,2,5,4,7,12,INSA,Bayern,BILD,AfD,2018-10-14
747,2017-12-13,2017-12-12,2017-12-13,1003,2,5,4,3,7,INSA,Bayern,BILD,FDP,2018-10-14
747,2017-12-13,2017-12-12,2017-12-13,1003,2,5,4,0,7,INSA,Bayern,BILD,Sonstige,2018-10-14
747,2017-12-13,2017-12-12,2017-12-13,1003,2,5,4,5,4,INSA,Bayern,BILD,Linke,2018-10-14
747,2017-12-13,2017-12-12,2017-12-13,1003,2,5,4,0,3,INSA,Bayern,BILD,Sonstige,2018-10-14
746,2017-12-13,2017-11-24,2017-12-13,5019,2,16,60,1,36.7,Civey,Bayern,Augsburger Allgemeine,CDUCSU,2018-10-14
746,2017-12-13,2017-11-24,2017-12-13,5019,2,16,60,2,16,Civey,Bayern,Augsburger Allgemeine,SPD,2018-10-14
746,2017-12-13,2017-11-24,2017-12-13,5019,2,16,60,7,12.9,Civey,Bayern,Augsburger Allgemeine,AfD,2018-10-14
746,2017-12-13,2017-11-24,2017-12-13,5019,2,16,60,4,12.1,Civey,Bayern,Augsburger Allgemeine,Gruene,2018-10-14
746,2017-12-13,2017-11-24,2017-12-13,5019,2,16,60,0,8.3,Civey,Bayern,Augsburger Allgemeine,Sonstige,2018-10-14
746,2017-12-13,2017-11-24,2017-12-13,5019,2,16,60,3,7.1,Civey,Bayern,Augsburger Allgemeine,FDP,2018-10-14
746,2017-12-13,2017-11-24,2017-12-13,5019,2,16,60,0,4,Civey,Bayern,Augsburger Allgemeine,Sonstige,2018-10-14
746,2017-12-13,2017-11-24,2017-12-13,5019,2,16,60,5,2.9,Civey,Bayern,Augsburger Allgemeine,Linke,2018-10-14
744,2017-12-12,2017-12-08,2017-12-11,2013,0,5,4,1,31,INSA,Bundestag,BILD,CDUCSU,NA
744,2017-12-12,2017-12-08,2017-12-11,2013,0,5,4,2,22,INSA,Bundestag,BILD,SPD,NA
744,2017-12-12,2017-12-08,2017-12-11,2013,0,5,4,7,13.5,INSA,Bundestag,BILD,AfD,NA
744,2017-12-12,2017-12-08,2017-12-11,2013,0,5,4,4,10.5,INSA,Bundestag,BILD,Gruene,NA
744,2017-12-12,2017-12-08,2017-12-11,2013,0,5,4,5,10.5,INSA,Bundestag,BILD,Linke,NA
744,2017-12-12,2017-12-08,2017-12-11,2013,0,5,4,3,9,INSA,Bundestag,BILD,FDP,NA
744,2017-12-12,2017-12-08,2017-12-11,2013,0,5,4,0,3.5,INSA,Bundestag,BILD,Sonstige,NA
742,2017-12-10,2017-12-04,2017-12-10,4066,0,2,63,1,34,Forsa,Bundestag,RTL / n-tv,CDUCSU,NA
742,2017-12-10,2017-12-04,2017-12-10,4066,0,2,63,2,20,Forsa,Bundestag,RTL / n-tv,SPD,NA
742,2017-12-10,2017-12-04,2017-12-10,4066,0,2,63,4,12,Forsa,Bundestag,RTL / n-tv,Gruene,NA
742,2017-12-10,2017-12-04,2017-12-10,4066,0,2,63,7,11,Forsa,Bundestag,RTL / n-tv,AfD,NA
742,2017-12-10,2017-12-04,2017-12-10,4066,0,2,63,5,9,Forsa,Bundestag,RTL / n-tv,Linke,NA
742,2017-12-10,2017-12-04,2017-12-10,4066,0,2,63,3,8,Forsa,Bundestag,RTL / n-tv,FDP,NA
742,2017-12-10,2017-12-04,2017-12-10,4066,0,2,63,0,6,Forsa,Bundestag,RTL / n-tv,Sonstige,NA
741,2017-12-09,2017-11-30,2017-12-06,1880,0,3,3,1,33,Emnid,Bundestag,BILD am Sonntag,CDUCSU,NA
741,2017-12-09,2017-11-30,2017-12-06,1880,0,3,3,2,21,Emnid,Bundestag,BILD am Sonntag,SPD,NA
741,2017-12-09,2017-11-30,2017-12-06,1880,0,3,3,7,12,Emnid,Bundestag,BILD am Sonntag,AfD,NA
741,2017-12-09,2017-11-30,2017-12-06,1880,0,3,3,4,11,Emnid,Bundestag,BILD am Sonntag,Gruene,NA
741,2017-12-09,2017-11-30,2017-12-06,1880,0,3,3,5,10,Emnid,Bundestag,BILD am Sonntag,Linke,NA
741,2017-12-09,2017-11-30,2017-12-06,1880,0,3,3,3,9,Emnid,Bundestag,BILD am Sonntag,FDP,NA
741,2017-12-09,2017-11-30,2017-12-06,1880,0,3,3,0,4,Emnid,Bundestag,BILD am Sonntag,Sonstige,NA
740,2017-12-08,2017-11-20,2017-12-07,5021,3,16,17,1,21.9,Civey,Berlin,Der Tagesspiegel,CDUCSU,NA
740,2017-12-08,2017-11-20,2017-12-07,5021,3,16,17,5,19.3,Civey,Berlin,Der Tagesspiegel,Linke,NA
740,2017-12-08,2017-11-20,2017-12-07,5021,3,16,17,2,16.8,Civey,Berlin,Der Tagesspiegel,SPD,NA
740,2017-12-08,2017-11-20,2017-12-07,5021,3,16,17,4,15,Civey,Berlin,Der Tagesspiegel,Gruene,NA
740,2017-12-08,2017-11-20,2017-12-07,5021,3,16,17,7,10.1,Civey,Berlin,Der Tagesspiegel,AfD,NA
740,2017-12-08,2017-11-20,2017-12-07,5021,3,16,17,3,8.6,Civey,Berlin,Der Tagesspiegel,FDP,NA
740,2017-12-08,2017-11-20,2017-12-07,5021,3,16,17,0,8.3,Civey,Berlin,Der Tagesspiegel,Sonstige,NA
739,2017-12-08,2017-12-05,2017-12-07,1353,0,6,5,1,32,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,CDUCSU,NA
739,2017-12-08,2017-12-05,2017-12-07,1353,0,6,5,2,23,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,SPD,NA
739,2017-12-08,2017-12-05,2017-12-07,1353,0,6,5,4,12,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Gruene,NA
739,2017-12-08,2017-12-05,2017-12-07,1353,0,6,5,7,12,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,AfD,NA
739,2017-12-08,2017-12-05,2017-12-07,1353,0,6,5,5,9,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Linke,NA
739,2017-12-08,2017-12-05,2017-12-07,1353,0,6,5,3,8,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,FDP,NA
739,2017-12-08,2017-12-05,2017-12-07,1353,0,6,5,0,4,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Sonstige,NA
738,2017-12-07,2017-12-04,2017-12-06,1504,0,1,10,1,32,Infratest dimap,Bundestag,ARD-Tagesthemen,CDUCSU,NA
738,2017-12-07,2017-12-04,2017-12-06,1504,0,1,10,2,21,Infratest dimap,Bundestag,ARD-Tagesthemen,SPD,NA
738,2017-12-07,2017-12-04,2017-12-06,1504,0,1,10,7,13,Infratest dimap,Bundestag,ARD-Tagesthemen,AfD,NA
738,2017-12-07,2017-12-04,2017-12-06,1504,0,1,10,4,11,Infratest dimap,Bundestag,ARD-Tagesthemen,Gruene,NA
738,2017-12-07,2017-12-04,2017-12-06,1504,0,1,10,5,10,Infratest dimap,Bundestag,ARD-Tagesthemen,Linke,NA
738,2017-12-07,2017-12-04,2017-12-06,1504,0,1,10,3,9,Infratest dimap,Bundestag,ARD-Tagesthemen,FDP,NA
738,2017-12-07,2017-12-04,2017-12-06,1504,0,1,10,0,4,Infratest dimap,Bundestag,ARD-Tagesthemen,Sonstige,NA
745,2017-12-07,2017-11-16,2017-12-02,1000,13,20,62,1,33,IM Field,Sachsen,Sächsische Zeitung,CDUCSU,2019-09-01
745,2017-12-07,2017-11-16,2017-12-02,1000,13,20,62,7,23,IM Field,Sachsen,Sächsische Zeitung,AfD,2019-09-01
745,2017-12-07,2017-11-16,2017-12-02,1000,13,20,62,5,18,IM Field,Sachsen,Sächsische Zeitung,Linke,2019-09-01
745,2017-12-07,2017-11-16,2017-12-02,1000,13,20,62,2,12,IM Field,Sachsen,Sächsische Zeitung,SPD,2019-09-01
745,2017-12-07,2017-11-16,2017-12-02,1000,13,20,62,3,7,IM Field,Sachsen,Sächsische Zeitung,FDP,2019-09-01
745,2017-12-07,2017-11-16,2017-12-02,1000,13,20,62,4,4,IM Field,Sachsen,Sächsische Zeitung,Gruene,2019-09-01
745,2017-12-07,2017-11-16,2017-12-02,1000,13,20,62,0,3,IM Field,Sachsen,Sächsische Zeitung,Sonstige,2019-09-01
737,2017-12-05,2017-11-30,2017-12-05,11936,0,16,14,1,31.5,Civey,Bundestag,Spiegel Online,CDUCSU,NA
737,2017-12-05,2017-11-30,2017-12-05,11936,0,16,14,2,20.4,Civey,Bundestag,Spiegel Online,SPD,NA
737,2017-12-05,2017-11-30,2017-12-05,11936,0,16,14,3,11.9,Civey,Bundestag,Spiegel Online,FDP,NA
737,2017-12-05,2017-11-30,2017-12-05,11936,0,16,14,7,11.3,Civey,Bundestag,Spiegel Online,AfD,NA
737,2017-12-05,2017-11-30,2017-12-05,11936,0,16,14,4,11,Civey,Bundestag,Spiegel Online,Gruene,NA
737,2017-12-05,2017-11-30,2017-12-05,11936,0,16,14,5,9.2,Civey,Bundestag,Spiegel Online,Linke,NA
737,2017-12-05,2017-11-30,2017-12-05,11936,0,16,14,0,4.7,Civey,Bundestag,Spiegel Online,Sonstige,NA
736,2017-12-05,2017-12-01,2017-12-04,2063,0,5,4,1,31,INSA,Bundestag,BILD,CDUCSU,NA
736,2017-12-05,2017-12-01,2017-12-04,2063,0,5,4,2,22,INSA,Bundestag,BILD,SPD,NA
736,2017-12-05,2017-12-01,2017-12-04,2063,0,5,4,7,13,INSA,Bundestag,BILD,AfD,NA
736,2017-12-05,2017-12-01,2017-12-04,2063,0,5,4,5,11,INSA,Bundestag,BILD,Linke,NA
736,2017-12-05,2017-12-01,2017-12-04,2063,0,5,4,3,10,INSA,Bundestag,BILD,FDP,NA
736,2017-12-05,2017-12-01,2017-12-04,2063,0,5,4,4,10,INSA,Bundestag,BILD,Gruene,NA
736,2017-12-05,2017-12-01,2017-12-04,2063,0,5,4,0,3,INSA,Bundestag,BILD,Sonstige,NA
735,2017-12-04,2017-11-28,2017-12-01,1010,0,4,7,1,32,GMS,Bundestag,GMS,CDUCSU,NA
735,2017-12-04,2017-11-28,2017-12-01,1010,0,4,7,2,21,GMS,Bundestag,GMS,SPD,NA
735,2017-12-04,2017-11-28,2017-12-01,1010,0,4,7,7,13,GMS,Bundestag,GMS,AfD,NA
735,2017-12-04,2017-11-28,2017-12-01,1010,0,4,7,3,10,GMS,Bundestag,GMS,FDP,NA
735,2017-12-04,2017-11-28,2017-12-01,1010,0,4,7,4,10,GMS,Bundestag,GMS,Gruene,NA
735,2017-12-04,2017-11-28,2017-12-01,1010,0,4,7,5,10,GMS,Bundestag,GMS,Linke,NA
735,2017-12-04,2017-11-28,2017-12-01,1010,0,4,7,0,4,GMS,Bundestag,GMS,Sonstige,NA
734,2017-12-04,2017-11-27,2017-12-01,2502,0,2,63,1,34,Forsa,Bundestag,RTL / n-tv,CDUCSU,NA
734,2017-12-04,2017-11-27,2017-12-01,2502,0,2,63,2,20,Forsa,Bundestag,RTL / n-tv,SPD,NA
734,2017-12-04,2017-11-27,2017-12-01,2502,0,2,63,4,13,Forsa,Bundestag,RTL / n-tv,Gruene,NA
734,2017-12-04,2017-11-27,2017-12-01,2502,0,2,63,7,10,Forsa,Bundestag,RTL / n-tv,AfD,NA
734,2017-12-04,2017-11-27,2017-12-01,2502,0,2,63,5,9,Forsa,Bundestag,RTL / n-tv,Linke,NA
734,2017-12-04,2017-11-27,2017-12-01,2502,0,2,63,3,8,Forsa,Bundestag,RTL / n-tv,FDP,NA
734,2017-12-04,2017-11-27,2017-12-01,2502,0,2,63,0,6,Forsa,Bundestag,RTL / n-tv,Sonstige,NA
733,2017-12-02,2017-11-23,2017-11-29,1888,0,3,3,1,33,Emnid,Bundestag,BILD am Sonntag,CDUCSU,NA
733,2017-12-02,2017-11-23,2017-11-29,1888,0,3,3,2,21,Emnid,Bundestag,BILD am Sonntag,SPD,NA
733,2017-12-02,2017-11-23,2017-11-29,1888,0,3,3,7,12,Emnid,Bundestag,BILD am Sonntag,AfD,NA
733,2017-12-02,2017-11-23,2017-11-29,1888,0,3,3,4,10,Emnid,Bundestag,BILD am Sonntag,Gruene,NA
733,2017-12-02,2017-11-23,2017-11-29,1888,0,3,3,5,10,Emnid,Bundestag,BILD am Sonntag,Linke,NA
733,2017-12-02,2017-11-23,2017-11-29,1888,0,3,3,3,9,Emnid,Bundestag,BILD am Sonntag,FDP,NA
