Poll_ID,Date,Vote_Date,Parliament_ID,Parliament_Name,Institute_ID,Institute_Name,n,Party_ID,Party_Name,Pct,Vote_Pct,Distance,Delta,Error,is.legacypollster
610,2017-08-16,2017-09-24,0,Bundestag,2,Forsa,2507,3,FDP,8,10.7,39,1.0619836035984391,2.542412134096312,TRUE
610,2017-08-16,2017-09-24,0,Bundestag,2,Forsa,2507,4,Gruene,8,8.9,39,1.0619836035984391,0.8474707113654378,TRUE
610,2017-08-16,2017-09-24,0,Bundestag,2,Forsa,2507,7,AfD,8,12.6,39,1.0619836035984391,4.331516969201124,TRUE
609,2017-08-15,2017-09-24,0,Bundestag,16,Civey,10259,1,CDUCSU,37.8,32.9,40,0.9383063354887079,5.2221751198641115,FALSE
609,2017-08-15,2017-09-24,0,Bundestag,16,Civey,10259,2,SPD,24.1,20.5,40,0.8276237895039747,4.349802465390239,FALSE
609,2017-08-15,2017-09-24,0,Bundestag,16,Civey,10259,5,Linke,9.1,9.2,40,0.5565525721544131,0.17967754530879262,FALSE
609,2017-08-15,2017-09-24,0,Bundestag,16,Civey,10259,3,FDP,8.7,10.7,40,0.5453792012403212,3.6671732171882008,FALSE
609,2017-08-15,2017-09-24,0,Bundestag,16,Civey,10259,7,AfD,8.4,12.6,40,0.5367733384974773,7.824531694805364,FALSE
609,2017-08-15,2017-09-24,0,Bundestag,16,Civey,10259,4,Gruene,7.6,8.9,40,0.512798018310899,2.535111200862397,FALSE
608,2017-08-15,2017-09-24,0,Bundestag,5,INSA,2025,1,CDUCSU,37,32.9,40,2.1028809867523277,1.9497061535241744,TRUE
608,2017-08-15,2017-09-24,0,Bundestag,5,INSA,2025,2,SPD,25,20.5,40,1.8860108793527774,2.38598835736529,TRUE
608,2017-08-15,2017-09-24,0,Bundestag,5,INSA,2025,7,AfD,10,12.6,40,1.3066666666666666,1.9897959183673466,TRUE
608,2017-08-15,2017-09-24,0,Bundestag,5,INSA,2025,3,FDP,9,10.7,40,1.2464805565181423,1.3638399661433116,TRUE
608,2017-08-15,2017-09-24,0,Bundestag,5,INSA,2025,5,Linke,9,9.2,40,1.2464805565181423,0.16045176072274203,TRUE
608,2017-08-15,2017-09-24,0,Bundestag,5,INSA,2025,4,Gruene,7,8.9,40,1.1113070049537432,1.7096985725191982,TRUE
607,2017-08-12,2017-09-24,0,Bundestag,3,Emnid,1886,1,CDUCSU,38,32.9,43,2.190649365998766,2.3280768155586586,FALSE
607,2017-08-12,2017-09-24,0,Bundestag,3,Emnid,1886,2,SPD,24,20.5,43,1.9275144572824539,1.8158099861593502,FALSE
607,2017-08-12,2017-09-24,0,Bundestag,3,Emnid,1886,5,Linke,10,9.2,43,1.3539620192320019,0.5908585238260812,FALSE
607,2017-08-12,2017-09-24,0,Bundestag,3,Emnid,1886,3,FDP,8,10.7,43,1.2244022932066714,2.2051575817689657,FALSE
607,2017-08-12,2017-09-24,0,Bundestag,3,Emnid,1886,7,AfD,8,12.6,43,1.2244022932066714,3.75693513931009,FALSE
607,2017-08-12,2017-09-24,0,Bundestag,3,Emnid,1886,4,Gruene,7,8.9,43,1.1515312319493662,1.6499769587522095,FALSE
606,2017-08-11,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1352,1,CDUCSU,40,32.9,44,2.611399679103845,2.7188484615409427,TRUE
606,2017-08-11,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1352,2,SPD,24,20.5,44,2.2765654604816414,1.5374036287362116,TRUE
606,2017-08-11,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1352,3,FDP,8,10.7,44,1.4461276593373737,1.8670550850518681,TRUE
606,2017-08-11,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1352,4,Gruene,8,8.9,44,1.4461276593373737,0.6223516950172898,TRUE
606,2017-08-11,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1352,5,Linke,8,9.2,44,1.4461276593373737,0.8298022600230522,TRUE
606,2017-08-11,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1352,7,AfD,8,12.6,44,1.4461276593373737,3.1809086634217016,TRUE
605,2017-08-10,2017-10-15,9,Niedersachsen,1,Infratest dimap,1003,1,CDUCSU,40,33.6,66,3.031874537372695,2.1109052901463365,TRUE
605,2017-08-10,2017-10-15,9,Niedersachsen,1,Infratest dimap,1003,2,SPD,32,36.9,66,2.886922001729142,1.6973094517500333,TRUE
605,2017-08-10,2017-10-15,9,Niedersachsen,1,Infratest dimap,1003,4,Gruene,9,8.7,66,1.7711182401348546,0.16938451267779753,TRUE
605,2017-08-10,2017-10-15,9,Niedersachsen,1,Infratest dimap,1003,3,FDP,7,7.5,66,1.579050789497463,0.31664592635372185,TRUE
605,2017-08-10,2017-10-15,9,Niedersachsen,1,Infratest dimap,1003,7,AfD,6,6.2,66,1.4697557125035061,0.13607703531856358,TRUE
605,2017-08-10,2017-10-15,9,Niedersachsen,1,Infratest dimap,1003,5,Linke,3,4.6,66,1.0557281441058717,1.515541675129906,TRUE
604,2017-08-10,2017-09-24,0,Bundestag,13,YouGov,1513,1,CDUCSU,38,32.9,45,2.445818639417082,2.08519140291428,FALSE
604,2017-08-10,2017-09-24,0,Bundestag,13,YouGov,1513,2,SPD,24,20.5,45,2.1520334840157997,1.6263687465814094,FALSE
604,2017-08-10,2017-09-24,0,Bundestag,13,YouGov,1513,3,FDP,9,10.7,45,1.4420441538681197,1.1788820719809046,FALSE
604,2017-08-10,2017-09-24,0,Bundestag,13,YouGov,1513,5,Linke,9,9.2,45,1.4420441538681197,0.1386920084683413,FALSE
604,2017-08-10,2017-09-24,0,Bundestag,13,YouGov,1513,7,AfD,9,12.6,45,1.4420441538681197,2.496456152430152,FALSE
604,2017-08-10,2017-09-24,0,Bundestag,13,YouGov,1513,4,Gruene,6,8.9,45,1.1966748378519196,2.423381781140831,FALSE
603,2017-08-09,2017-10-15,9,Niedersachsen,5,INSA,1000,1,CDUCSU,40,33.6,67,3.036418943426615,2.1077460387523352,TRUE
603,2017-08-09,2017-10-15,9,Niedersachsen,5,INSA,1000,2,SPD,28,36.9,67,2.7829239299700594,3.1980751985900495,TRUE
603,2017-08-09,2017-10-15,9,Niedersachsen,5,INSA,1000,3,FDP,9,7.5,67,1.7737729279702068,0.8456550307803519,TRUE
603,2017-08-09,2017-10-15,9,Niedersachsen,5,INSA,1000,4,Gruene,9,8.7,67,1.7737729279702068,0.16913100615607077,TRUE
603,2017-08-09,2017-10-15,9,Niedersachsen,5,INSA,1000,7,AfD,7,6.2,67,1.581417591909234,0.505875237567179,TRUE
603,2017-08-09,2017-10-15,9,Niedersachsen,5,INSA,1000,5,Linke,5,4.6,67,1.3508367777048418,0.2961127551469438,TRUE
602,2017-08-09,2017-09-24,0,Bundestag,1,Infratest dimap,1505,1,CDUCSU,39,32.9,46,2.464251572780971,2.4753966142815504,TRUE
602,2017-08-09,2017-09-24,0,Bundestag,1,Infratest dimap,1505,2,SPD,24,20.5,46,2.1577455935563,1.6220633287131205,TRUE
602,2017-08-09,2017-09-24,0,Bundestag,1,Infratest dimap,1505,5,Linke,9,9.2,46,1.445871749595748,0.1383248549229331,TRUE
602,2017-08-09,2017-09-24,0,Bundestag,1,Infratest dimap,1505,3,FDP,8,10.7,46,1.3706504991053243,1.9698675933524936,TRUE
602,2017-08-09,2017-09-24,0,Bundestag,1,Infratest dimap,1505,4,Gruene,8,8.9,46,1.3706504991053243,0.6566225311174982,TRUE
602,2017-08-09,2017-09-24,0,Bundestag,1,Infratest dimap,1505,7,AfD,8,12.6,46,1.3706504991053243,3.3560707146005453,TRUE
601,2017-08-09,2017-09-24,0,Bundestag,2,Forsa,2503,1,CDUCSU,40,32.9,46,1.9192487543470556,3.6993641308447693,TRUE
601,2017-08-09,2017-09-24,0,Bundestag,2,Forsa,2503,2,SPD,23,20.5,46,1.6486745242090293,1.5163696431831528,TRUE
601,2017-08-09,2017-09-24,0,Bundestag,2,Forsa,2503,4,Gruene,8,8.9,46,1.0628318334490028,0.8467943579365743,TRUE
601,2017-08-09,2017-09-24,0,Bundestag,2,Forsa,2503,5,Linke,8,9.2,46,1.0628318334490028,1.1290591439154312,TRUE
601,2017-08-09,2017-09-24,0,Bundestag,2,Forsa,2503,7,AfD,8,12.6,46,1.0628318334490028,4.328060051675822,TRUE
601,2017-08-09,2017-09-24,0,Bundestag,2,Forsa,2503,3,FDP,7,10.7,46,0.9995767382313697,3.7015667316815537,TRUE
600,2017-08-08,2017-09-24,0,Bundestag,16,Civey,10226,1,CDUCSU,38.1,32.9,47,0.9412630045900541,5.524492065068197,FALSE
600,2017-08-08,2017-09-24,0,Bundestag,16,Civey,10226,2,SPD,22.4,20.5,47,0.808086863786929,2.3512323800142583,FALSE
600,2017-08-08,2017-09-24,0,Bundestag,16,Civey,10226,5,Linke,9.8,9.2,47,0.5762613386752485,1.0411942633169267,FALSE
600,2017-08-08,2017-09-24,0,Bundestag,16,Civey,10226,3,FDP,8.9,10.7,47,0.5518961557324911,3.2614831274028204,FALSE
600,2017-08-08,2017-09-24,0,Bundestag,16,Civey,10226,7,AfD,8.7,12.6,47,0.5462584803925183,7.139477262115225,FALSE
600,2017-08-08,2017-09-24,0,Bundestag,16,Civey,10226,4,Gruene,8.2,8.9,47,0.5317793195212164,1.316335506672657,FALSE
599,2017-08-07,2017-09-24,0,Bundestag,5,INSA,2046,1,CDUCSU,37,32.9,48,2.0920612406438073,1.9597896659747276,TRUE
599,2017-08-07,2017-09-24,0,Bundestag,5,INSA,2046,2,SPD,25,20.5,48,1.8763069736153346,2.3983282390776606,TRUE
599,2017-08-07,2017-09-24,0,Bundestag,5,INSA,2046,5,Linke,10.5,9.2,48,1.328340529777607,0.9786647104847798,TRUE
599,2017-08-07,2017-09-24,0,Bundestag,5,INSA,2046,3,FDP,9,10.7,48,1.2400671630661606,1.3708934891853919,TRUE
599,2017-08-07,2017-09-24,0,Bundestag,5,INSA,2046,7,AfD,9,12.6,48,1.2400671630661606,2.903068565333772,TRUE
599,2017-08-07,2017-09-24,0,Bundestag,5,INSA,2046,4,Gruene,6.5,8.9,48,1.0682323858166476,2.2467021519528605,TRUE
598,2017-08-05,2017-09-24,0,Bundestag,3,Emnid,2453,1,CDUCSU,38,32.9,50,1.920856582941559,2.655065477189333,FALSE
598,2017-08-05,2017-09-24,0,Bundestag,3,Emnid,2453,2,SPD,23,20.5,50,1.6653923977744771,1.5011477195049279,FALSE
598,2017-08-05,2017-09-24,0,Bundestag,3,Emnid,2453,5,Linke,10,9.2,50,1.1872127498180836,0.6738472107232546,FALSE
598,2017-08-05,2017-09-24,0,Bundestag,3,Emnid,2453,3,FDP,8,10.7,50,1.0736091505919714,2.5148816946197425,FALSE
598,2017-08-05,2017-09-24,0,Bundestag,3,Emnid,2453,4,Gruene,8,8.9,50,1.0736091505919714,0.8382938982065814,FALSE
598,2017-08-05,2017-09-24,0,Bundestag,3,Emnid,2453,7,AfD,8,12.6,50,1.0736091505919714,4.284613257500303,FALSE
596,2017-08-03,2017-09-24,0,Bundestag,13,YouGov,2000,1,CDUCSU,37,32.9,52,2.1159831757365177,1.937633553524309,FALSE
596,2017-08-03,2017-09-24,0,Bundestag,13,YouGov,2000,2,SPD,25,20.5,52,1.8977618396416343,2.3712142935963776,FALSE
596,2017-08-03,2017-09-24,0,Bundestag,13,YouGov,2000,3,FDP,9,10.7,52,1.2542468656528507,1.355395055434425,FALSE
596,2017-08-03,2017-09-24,0,Bundestag,13,YouGov,2000,5,Linke,9,9.2,52,1.2542468656528507,0.1594582418158142,FALSE
596,2017-08-03,2017-09-24,0,Bundestag,13,YouGov,2000,7,AfD,8,12.6,52,1.188994869627283,3.868814002067118,FALSE
596,2017-08-03,2017-09-24,0,Bundestag,13,YouGov,2000,4,Gruene,7,8.9,52,1.1182311031267196,1.6991121018610136,FALSE
595,2017-08-02,2017-09-24,0,Bundestag,2,Forsa,2501,1,CDUCSU,40,32.9,53,1.9200159935359462,3.6978858634007916,TRUE
595,2017-08-02,2017-09-24,0,Bundestag,2,Forsa,2501,2,SPD,22,20.5,53,1.623520838189392,0.9239179225274701,TRUE
595,2017-08-02,2017-09-24,0,Bundestag,2,Forsa,2501,3,FDP,8,10.7,53,1.0632567112726699,2.5393679356777556,TRUE
595,2017-08-02,2017-09-24,0,Bundestag,2,Forsa,2501,4,Gruene,8,8.9,53,1.0632567112726699,0.8464559785592525,TRUE
595,2017-08-02,2017-09-24,0,Bundestag,2,Forsa,2501,5,Linke,8,9.2,53,1.0632567112726699,1.1286079714123356,TRUE
595,2017-08-02,2017-09-24,0,Bundestag,2,Forsa,2501,7,AfD,8,12.6,53,1.0632567112726699,4.326330557080622,TRUE
593,2017-08-01,2017-09-24,0,Bundestag,16,Civey,10122,1,CDUCSU,38.3,32.9,54,0.9470324795322878,5.702021965146226,FALSE
593,2017-08-01,2017-09-24,0,Bundestag,16,Civey,10122,2,SPD,23.8,20.5,54,0.8296384454733694,3.977636304109689,FALSE
593,2017-08-01,2017-09-24,0,Bundestag,16,Civey,10122,3,FDP,9,10.7,54,0.5575256539135973,3.049187042904141,FALSE
593,2017-08-01,2017-09-24,0,Bundestag,16,Civey,10122,5,Linke,9,9.2,54,0.5575256539135973,0.35872788740048606,FALSE
593,2017-08-01,2017-09-24,0,Bundestag,16,Civey,10122,7,AfD,8.1,12.6,54,0.5315243560542059,8.466215985671749,FALSE
593,2017-08-01,2017-09-24,0,Bundestag,16,Civey,10122,4,Gruene,7.4,8.9,54,0.5099695648988263,2.9413520006778984,FALSE
592,2017-08-01,2017-09-24,0,Bundestag,5,INSA,2046,1,CDUCSU,37,32.9,54,2.0920612406438073,1.9597896659747276,TRUE
592,2017-08-01,2017-09-24,0,Bundestag,5,INSA,2046,2,SPD,24.5,20.5,54,1.863630350704364,2.1463483885032186,TRUE
592,2017-08-01,2017-09-24,0,Bundestag,5,INSA,2046,5,Linke,10,9.2,54,1.2999436035590228,0.6154113130829197,TRUE
592,2017-08-01,2017-09-24,0,Bundestag,5,INSA,2046,7,AfD,9.5,12.6,54,1.2705429447244403,2.4399017859820065,TRUE
592,2017-08-01,2017-09-24,0,Bundestag,5,INSA,2046,3,FDP,9,10.7,54,1.2400671630661606,1.3708934891853919,TRUE
592,2017-08-01,2017-09-24,0,Bundestag,5,INSA,2046,4,Gruene,7,8.9,54,1.1055891066428216,1.7185408110337197,TRUE
591,2017-07-29,2017-09-24,0,Bundestag,3,Emnid,1921,1,CDUCSU,38,32.9,57,2.1706011660772577,2.349579498852291,FALSE
591,2017-07-29,2017-09-24,0,Bundestag,3,Emnid,1921,2,SPD,24,20.5,57,1.909874393203291,1.8325812485132642,FALSE
591,2017-07-29,2017-09-24,0,Bundestag,3,Emnid,1921,5,Linke,9,9.2,57,1.2797771148996713,0.1562772123923144,FALSE
591,2017-07-29,2017-09-24,0,Bundestag,3,Emnid,1921,7,AfD,9,12.6,57,1.2797771148996713,2.812989823061669,FALSE
591,2017-07-29,2017-09-24,0,Bundestag,3,Emnid,1921,3,FDP,8,10.7,57,1.2131969116702386,2.2255249531445327,FALSE
591,2017-07-29,2017-09-24,0,Bundestag,3,Emnid,1921,4,Gruene,8,8.9,57,1.2131969116702386,0.741841651048178,FALSE
590,2017-07-28,2017-09-24,0,Bundestag,1,Infratest dimap,1004,1,CDUCSU,40,32.9,58,3.0303642635368297,2.342952656032637,TRUE
590,2017-07-28,2017-09-24,0,Bundestag,1,Infratest dimap,1004,2,SPD,23,20.5,58,2.603145813720399,0.9603764748110734,TRUE
590,2017-07-28,2017-09-24,0,Bundestag,1,Infratest dimap,1004,7,AfD,9,12.6,58,1.7702359894000943,2.0336271669744916,TRUE
590,2017-07-28,2017-09-24,0,Bundestag,1,Infratest dimap,1004,3,FDP,8,10.7,58,1.6781397403219462,1.6089244150084976,TRUE
590,2017-07-28,2017-09-24,0,Bundestag,1,Infratest dimap,1004,4,Gruene,8,8.9,58,1.6781397403219462,0.5363081383361662,TRUE
590,2017-07-28,2017-09-24,0,Bundestag,1,Infratest dimap,1004,5,Linke,8,9.2,58,1.6781397403219462,0.7150775177815543,TRUE
589,2017-07-27,2017-09-24,0,Bundestag,13,YouGov,2000,1,CDUCSU,38,32.9,59,2.127299884830533,2.3974052912649326,FALSE
589,2017-07-27,2017-09-24,0,Bundestag,13,YouGov,2000,2,SPD,25,20.5,59,1.8977618396416343,2.3712142935963776,FALSE
589,2017-07-27,2017-09-24,0,Bundestag,13,YouGov,2000,3,FDP,9,10.7,59,1.2542468656528507,1.355395055434425,FALSE
589,2017-07-27,2017-09-24,0,Bundestag,13,YouGov,2000,5,Linke,9,9.2,59,1.2542468656528507,0.1594582418158142,FALSE
589,2017-07-27,2017-09-24,0,Bundestag,13,YouGov,2000,7,AfD,8,12.6,59,1.188994869627283,3.868814002067118,FALSE
589,2017-07-27,2017-09-24,0,Bundestag,13,YouGov,2000,4,Gruene,7,8.9,59,1.1182311031267196,1.6991121018610136,FALSE
587,2017-07-26,2017-09-24,0,Bundestag,2,Forsa,2507,1,CDUCSU,40,32.9,60,1.9177170312344616,3.702318894998618,TRUE
587,2017-07-26,2017-09-24,0,Bundestag,2,Forsa,2507,2,SPD,22,20.5,60,1.6215768891726976,0.9250255168382894,TRUE
587,2017-07-26,2017-09-24,0,Bundestag,2,Forsa,2507,5,Linke,9,9.2,60,1.120265225875704,0.1785291512942041,TRUE
587,2017-07-26,2017-09-24,0,Bundestag,2,Forsa,2507,3,FDP,8,10.7,60,1.0619836035984391,2.542412134096312,TRUE
587,2017-07-26,2017-09-24,0,Bundestag,2,Forsa,2507,4,Gruene,8,8.9,60,1.0619836035984391,0.8474707113654378,TRUE
587,2017-07-26,2017-09-24,0,Bundestag,2,Forsa,2507,7,AfD,7,12.6,60,0.9987789913060208,5.60684600772123,TRUE
586,2017-07-25,2017-09-24,0,Bundestag,16,Civey,10208,1,CDUCSU,39.7,32.9,61,0.9491604861806278,7.164225754237673,FALSE
586,2017-07-25,2017-09-24,0,Bundestag,16,Civey,10208,2,SPD,24.6,20.5,61,0.8354855964157502,4.9073257726872646,FALSE
586,2017-07-25,2017-09-24,0,Bundestag,16,Civey,10208,3,FDP,9.3,10.7,61,0.5634181826932299,2.4848328346589255,FALSE
586,2017-07-25,2017-09-24,0,Bundestag,16,Civey,10208,5,Linke,8.5,9.2,61,0.5410105704180606,1.2938749042538693,FALSE
586,2017-07-25,2017-09-24,0,Bundestag,16,Civey,10208,7,AfD,7,12.6,61,0.4949669885449093,11.313885834008303,FALSE
586,2017-07-25,2017-09-24,0,Bundestag,16,Civey,10208,4,Gruene,6.4,8.9,61,0.47480321612630966,5.265339229157489,FALSE
585,2017-07-25,2017-09-24,0,Bundestag,5,INSA,2009,1,CDUCSU,37.5,32.9,61,2.117004326181968,2.1728817192811944,TRUE
585,2017-07-25,2017-09-24,0,Bundestag,5,INSA,2009,2,SPD,25,20.5,61,1.893506232801608,2.376543537087732,TRUE
585,2017-07-25,2017-09-24,0,Bundestag,5,INSA,2009,5,Linke,10.5,9.2,61,1.340516827889027,0.9697752187469143,TRUE
585,2017-07-25,2017-09-24,0,Bundestag,5,INSA,2009,7,AfD,9,12.6,61,1.2514342990656955,2.8766991624631935,TRUE
585,2017-07-25,2017-09-24,0,Bundestag,5,INSA,2009,3,FDP,8.5,10.7,61,1.219512097560972,1.8040001443200164,TRUE
585,2017-07-25,2017-09-24,0,Bundestag,5,INSA,2009,4,Gruene,6.5,8.9,61,1.0780243899679884,2.226294713119865,TRUE
583,2017-07-22,2017-09-24,0,Bundestag,3,Emnid,2349,1,CDUCSU,38,32.9,64,1.9629182192061934,2.5981724302617395,FALSE
583,2017-07-22,2017-09-24,0,Bundestag,3,Emnid,2349,2,SPD,25,20.5,64,1.751117140235065,2.569788106463245,FALSE
583,2017-07-22,2017-09-24,0,Bundestag,3,Emnid,2349,5,Linke,9,9.2,64,1.1573281423687811,0.17281183501737535,FALSE
583,2017-07-22,2017-09-24,0,Bundestag,3,Emnid,2349,3,FDP,8,10.7,64,1.0971183276870304,2.460992521829619,FALSE
583,2017-07-22,2017-09-24,0,Bundestag,3,Emnid,2349,4,Gruene,8,8.9,64,1.0971183276870304,0.8203308406098735,FALSE
583,2017-07-22,2017-09-24,0,Bundestag,3,Emnid,2349,7,AfD,8,12.6,64,1.0971183276870304,4.192802074228241,FALSE
582,2017-07-21,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1277,1,CDUCSU,40,32.9,65,2.6869911967597453,2.642360722492103,TRUE
582,2017-07-21,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1277,2,SPD,24,20.5,65,2.3424646177718293,1.4941527711651104,TRUE
582,2017-07-21,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1277,3,FDP,8,10.7,65,1.4879883462970198,1.8145303400521713,TRUE
582,2017-07-21,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1277,4,Gruene,8,8.9,65,1.4879883462970198,0.6048434466840574,TRUE
582,2017-07-21,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1277,5,Linke,8,9.2,65,1.4879883462970198,0.8064579289120758,TRUE
582,2017-07-21,2017-09-24,0,Bundestag,6,Forschungsgruppe Wahlen,1277,7,AfD,8,12.6,65,1.4879883462970198,3.0914220608296255,TRUE
580,2017-07-19,2017-09-24,0,Bundestag,2,Forsa,2502,1,CDUCSU,40,32.9,67,1.9196322589476158,3.6986250709770716,TRUE
580,2017-07-19,2017-09-24,0,Bundestag,2,Forsa,2502,2,SPD,22,20.5,67,1.6231963611524372,0.924102613768201,TRUE
580,2017-07-19,2017-09-24,0,Bundestag,2,Forsa,2502,5,Linke,9,9.2,67,1.121384036926414,0.17835103177335795,TRUE
580,2017-07-19,2017-09-24,0,Bundestag,2,Forsa,2502,3,FDP,8,10.7,67,1.0630442086801064,2.5398755554600734,TRUE
580,2017-07-19,2017-09-24,0,Bundestag,2,Forsa,2502,4,Gruene,8,8.9,67,1.0630442086801064,0.8466251851533583,TRUE
580,2017-07-19,2017-09-24,0,Bundestag,2,Forsa,2502,7,AfD,7,12.6,67,0.9997764738189825,5.601252026474394,TRUE
579,2017-07-18,2017-09-24,0,Bundestag,9,Allensbach,1403,1,CDUCSU,39.5,32.9,68,2.5580172627378257,2.580123322911462,FALSE
579,2017-07-18,2017-09-24,0,Bundestag,9,Allensbach,1403,2,SPD,25,20.5,68,2.2658328655227975,1.9860246836704398,FALSE
579,2017-07-18,2017-09-24,0,Bundestag,9,Allensbach,1403,3,FDP,9,10.7,68,1.4975081226271474,1.1352192180551322,FALSE
579,2017-07-18,2017-09-24,0,Bundestag,9,Allensbach,1403,5,Linke,9,9.2,68,1.4975081226271474,0.13355520212413277,FALSE
579,2017-07-18,2017-09-24,0,Bundestag,9,Allensbach,1403,4,Gruene,7,8.9,68,1.3351120945675627,1.4231014816889982,FALSE
579,2017-07-18,2017-09-24,0,Bundestag,9,Allensbach,1403,7,AfD,7,12.6,68,1.3351120945675627,4.1944043670833615,FALSE
578,2017-07-18,2017-09-24,0,Bundestag,16,Civey,10171,1,CDUCSU,37.3,32.9,68,0.9398584069897249,4.681556250683303,FALSE
578,2017-07-18,2017-09-24,0,Bundestag,16,Civey,10171,2,SPD,23.8,20.5,68,0.8276375918736716,3.9872524307761315,FALSE
578,2017-07-18,2017-09-24,0,Bundestag,16,Civey,10171,5,Linke,9.4,9.2,68,0.567155659090157,0.35263687630454976,FALSE
578,2017-07-18,2017-09-24,0,Bundestag,16,Civey,10171,3,FDP,9.2,10.7,68,0.5617086116035799,2.6704237197250054,FALSE
578,2017-07-18,2017-09-24,0,Bundestag,16,Civey,10171,7,AfD,8.4,12.6,68,0.5390904322560682,7.790900651720335,FALSE
578,2017-07-18,2017-09-24,0,Bundestag,16,Civey,10171,4,Gruene,7.3,8.9,68,0.5055633015682961,3.164786674659094,FALSE
577,2017-07-18,2017-09-24,0,Bundestag,5,INSA,2026,1,CDUCSU,36,32.9,68,2.090150643786619,1.4831466857259101,TRUE
577,2017-07-18,2017-09-24,0,Bundestag,5,INSA,2026,2,SPD,25,20.5,68,1.8855453700579288,2.3865774175785273,TRUE
577,2017-07-18,2017-09-24,0,Bundestag,5,INSA,2026,7,AfD,10,12.6,68,1.306344152366637,1.99028716536122,TRUE
577,2017-07-18,2017-09-24,0,Bundestag,5,INSA,2026,5,Linke,9.5,9.2,68,1.2767987331352715,0.2349626391493427,TRUE
577,2017-07-18,2017-09-24,0,Bundestag,5,INSA,2026,3,FDP,8.5,10.7,68,1.2143849063984822,1.8116167192200776,TRUE
577,2017-07-18,2017-09-24,0,Bundestag,5,INSA,2026,4,Gruene,6.5,8.9,68,1.0734920551627443,2.2356942358890155,TRUE
576,2017-07-15,2017-09-24,0,Bundestag,3,Emnid,1263,1,CDUCSU,38,32.9,71,2.676960969396197,1.9051454460131088,FALSE
576,2017-07-15,2017-09-24,0,Bundestag,3,Emnid,1263,2,SPD,25,20.5,71,2.388113876260039,1.8843322526341706,FALSE
576,2017-07-15,2017-09-24,0,Bundestag,3,Emnid,1263,5,Linke,9,9.2,71,1.578324677814604,0.1267166399988913,FALSE
576,2017-07-15,2017-09-24,0,Bundestag,3,Emnid,1263,4,Gruene,8,8.9,71,1.4962125845543937,0.6015188010653185,FALSE
576,2017-07-15,2017-09-24,0,Bundestag,3,Emnid,1263,7,AfD,8,12.6,71,1.4962125845543937,3.074429427667182,FALSE
576,2017-07-15,2017-09-24,0,Bundestag,3,Emnid,1263,3,FDP,7,10.7,71,1.4071645653633593,2.629401060169947,FALSE
575,2017-07-13,2017-09-24,0,Bundestag,13,YouGov,1535,1,CDUCSU,38,32.9,73,2.4282283457333254,2.100296707663958,FALSE
575,2017-07-13,2017-09-24,0,Bundestag,13,YouGov,1535,2,SPD,24,20.5,73,2.136556089089192,1.6381503007917944,FALSE
575,2017-07-13,2017-09-24,0,Bundestag,13,YouGov,1535,3,FDP,9,10.7,73,1.431672992342615,1.1874219944725832,FALSE
575,2017-07-13,2017-09-24,0,Bundestag,13,YouGov,1535,5,Linke,9,9.2,73,1.431672992342615,0.13969670523206817,FALSE
575,2017-07-13,2017-09-24,0,Bundestag,13,YouGov,1535,4,Gruene,8,8.9,73,1.3571904299663267,0.6631346494407054,FALSE
575,2017-07-13,2017-09-24,0,Bundestag,13,YouGov,1535,7,AfD,8,12.6,73,1.3571904299663267,3.3893548749191598,FALSE
574,2017-07-13,2017-09-24,0,Bundestag,17,Ipsos,1047,1,CDUCSU,39,32.9,73,2.9544724971455874,2.064666367987318,FALSE
574,2017-07-13,2017-09-24,0,Bundestag,17,Ipsos,1047,2,SPD,26,20.5,73,2.6569615179972845,2.0700337444652526,FALSE
574,2017-07-13,2017-09-24,0,Bundestag,17,Ipsos,1047,3,FDP,8,10.7,73,1.643318096064167,1.643017262736071,FALSE
574,2017-07-13,2017-09-24,0,Bundestag,17,Ipsos,1047,5,Linke,8,9.2,73,1.643318096064167,0.7302298945493646,FALSE
574,2017-07-13,2017-09-24,0,Bundestag,17,Ipsos,1047,7,AfD,8,12.6,73,1.643318096064167,2.799214595772566,FALSE
574,2017-07-13,2017-09-24,0,Bundestag,17,Ipsos,1047,4,Gruene,7,8.9,73,1.5455150011925392,1.2293636739429485,FALSE
573,2017-07-11,2017-09-24,0,Bundestag,16,Civey,10170,1,CDUCSU,38.6,32.9,75,0.946179278747932,6.0242283127810055,FALSE
573,2017-07-11,2017-09-24,0,Bundestag,16,Civey,10170,2,SPD,24.3,20.5,75,0.8335788202428864,4.558657091230755,FALSE
573,2017-07-11,2017-09-24,0,Bundestag,16,Civey,10170,5,Linke,9,9.2,75,0.556208403038483,0.35957745137870867,FALSE
